date,day,off,id,item_id,name,price,high,low,open,time,updated_at
1393-01-20,Wed,0,4338889,137203,price_dollar_rl,30800,31160,30790,30960,2014-04-09 00:00:00,2014-04-09 12:00:00
1393-01-21,Thu,0,4338911,137203,price_dollar_rl,30810,30900,30720,30820,2014-04-10 00:00:00,2014-04-10 12:00:00
1393-01-22,Fri,0,4338931,137203,price_dollar_rl,30790,30810,30790,30800,2014-04-11 00:00:00,2014-04-11 12:00:00
1393-01-23,Sat,0,4338940,137203,price_dollar_rl,31140,31160,30750,30780,2014-04-12 00:00:00,2014-04-12 12:00:00
1393-01-24,Sun,0,4338960,137203,price_dollar_rl,31210,31280,31030,31150,2014-04-13 00:00:00,2014-04-13 12:00:00
1393-01-25,Mon,0,4338982,137203,price_dollar_rl,31300,31380,31180,31240,2014-04-14 00:00:00,2014-04-14 12:00:00
1393-01-26,Tue,0,4339002,137203,price_dollar_rl,31800,31800,31230,31230,2014-04-15 00:00:00,2014-04-15 12:00:00
1393-01-27,Wed,0,4339024,137203,price_dollar_rl,31560,32000,31560,31840,2014-04-16 00:00:00,2014-04-16 12:00:00
1393-01-28,Thu,0,4339044,137203,price_dollar_rl,31710,31780,31540,31570,2014-04-17 00:00:00,2014-04-17 12:00:00
1393-01-29,Fri,0,4339066,137203,price_dollar_rl,31730,31740,31670,31720,2014-04-18 00:00:00,2014-04-18 12:00:00
1393-01-30,Sat,0,4339074,137203,price_dollar_rl,31790,31960,31740,31750,2014-04-19 00:00:00,2014-04-19 12:00:00
1393-01-31,Sun,0,4339096,137203,price_dollar_rl,32090,32170,31820,31820,2014-04-20 00:00:00,2014-04-20 12:00:00
1393-02-01,Mon,0,4339116,137203,price_dollar_rl,32400,32400,31950,32080,2014-04-21 00:00:00,2014-04-21 12:00:00
1393-02-02,Tue,0,4339138,137203,price_dollar_rl,33160,33160,32490,32490,2014-04-22 00:00:00,2014-04-22 12:00:00
1393-02-03,Wed,0,4339158,137203,price_dollar_rl,32650,33470,32630,33200,2014-04-23 00:00:00,2014-04-23 12:00:00
1393-02-04,Thu,0,4339174,137203,price_dollar_rl,32540,32900,32300,32730,2014-04-24 00:00:00,2014-04-24 12:00:00
1393-02-05,Fri,0,4339188,137203,price_dollar_rl,32480,32630,32350,32580,2014-04-25 00:00:00,2014-04-25 12:00:00
1393-02-06,Sat,0,4339197,137203,price_dollar_rl,32800,32800,32430,32430,2014-04-26 00:00:00,2014-04-26 12:00:00
1393-02-07,Sun,0,4339217,137203,price_dollar_rl,33350,33600,32780,32780,2014-04-27 00:00:00,2014-04-27 12:00:00
1393-02-08,Mon,0,4339239,137203,price_dollar_rl,32820,33390,32750,33280,2014-04-28 00:00:00,2014-04-28 12:00:00
1393-02-09,Tue,0,4339254,137203,price_dollar_rl,32950,32960,32590,32760,2014-04-29 00:00:00,2014-04-29 12:00:00
1393-02-10,Wed,0,4339282,137203,price_dollar_rl,32980,33010,32840,32940,2014-04-30 00:00:00,2014-04-30 12:00:00
1393-02-11,Thu,0,4339310,137203,price_dollar_rl,33100,33100,32900,32950,2014-05-01 00:00:00,2014-05-01 12:00:00
1393-02-12,Fri,0,4339335,137203,price_dollar_rl,33130,33150,33100,33120,2014-05-02 00:00:00,2014-05-02 12:00:00
1393-02-13,Sat,0,4339350,137203,price_dollar_rl,33150,33290,33120,33150,2014-05-03 00:00:00,2014-05-03 12:00:00
1393-02-14,Sun,0,4339378,137203,price_dollar_rl,32780,33160,32780,33100,2014-05-04 00:00:00,2014-05-04 12:00:00
1393-02-15,Mon,0,4339406,137203,price_dollar_rl,33140,33160,32720,32820,2014-05-05 00:00:00,2014-05-05 12:00:00
1393-02-16,Tue,0,4339434,137203,price_dollar_rl,33040,33300,32930,33150,2014-05-06 00:00:00,2014-05-06 12:00:00
1393-02-17,Wed,0,4339463,137203,price_dollar_rl,32910,33050,32840,33030,2014-05-07 00:00:00,2014-05-07 12:00:00
1393-02-18,Thu,0,4339490,137203,price_dollar_rl,32900,32930,32790,32800,2014-05-08 00:00:00,2014-05-08 12:00:00
1393-02-19,Fri,0,4339528,137203,price_dollar_rl,32870,32910,32860,32910,2014-05-09 00:00:00,2014-05-09 12:00:00
1393-02-20,Sat,0,4339531,137203,price_dollar_rl,32580,32950,32580,32880,2014-05-10 00:00:00,2014-05-10 12:00:00
1393-02-21,Sun,0,4339560,137203,price_dollar_rl,32360,32680,32320,32570,2014-05-11 00:00:00,2014-05-11 12:00:00
1393-02-22,Mon,0,4339588,137203,price_dollar_rl,32490,32610,32270,32400,2014-05-12 00:00:00,2014-05-12 12:00:00
1393-02-23,Tue,0,4339627,137203,price_dollar_rl,32480,32500,32450,32470,2014-05-13 00:00:00,2014-05-13 12:00:00
1393-02-24,Wed,0,4339640,137203,price_dollar_rl,32370,32560,32360,32490,2014-05-14 00:00:00,2014-05-14 12:00:00
1393-02-25,Thu,0,4339669,137203,price_dollar_rl,32450,32450,32350,32390,2014-05-15 00:00:00,2014-05-15 12:00:00
1393-02-26,Fri,0,4339708,137203,price_dollar_rl,32930,33020,32470,32470,2014-05-16 00:00:00,2014-05-16 12:00:00
1393-02-27,Sat,0,4339710,137203,price_dollar_rl,32990,33200,32920,32940,2014-05-17 00:00:00,2014-05-17 12:00:00
1393-02-28,Sun,0,4339740,137203,price_dollar_rl,32760,33020,32680,33000,2014-05-18 00:00:00,2014-05-18 12:00:00
1393-02-29,Mon,0,4339766,137203,price_dollar_rl,32820,32850,32720,32740,2014-05-19 00:00:00,2014-05-19 12:00:00
1393-02-30,Tue,0,4339803,137203,price_dollar_rl,32940,32950,32730,32810,2014-05-20 00:00:00,2014-05-20 12:00:00
1393-02-31,Wed,0,4339843,137203,price_dollar_rl,32900,33080,32860,32920,2014-05-21 00:00:00,2014-05-21 12:00:00
1393-03-01,Thu,0,4339888,137203,price_dollar_rl,32870,32920,32840,32880,2014-05-22 00:00:00,2014-05-22 12:00:00
1393-03-02,Fri,0,4339919,137203,price_dollar_rl,32830,32920,32830,32880,2014-05-23 00:00:00,2014-05-23 12:00:00
1393-03-03,Sat,0,4339923,137203,price_dollar_rl,32740,32840,32700,32820,2014-05-24 00:00:00,2014-05-24 12:00:00
1393-03-04,Sun,0,4339962,137203,price_dollar_rl,32820,32860,32700,32760,2014-05-25 00:00:00,2014-05-25 12:00:00
1393-03-05,Mon,0,4339989,137203,price_dollar_rl,32830,32890,32800,32850,2014-05-26 00:00:00,2014-05-26 12:00:00
1393-03-06,Tue,0,4340028,137203,price_dollar_rl,32770,32830,32750,32820,2014-05-27 00:00:00,2014-05-27 12:00:00
1393-03-07,Wed,0,4340044,137203,price_dollar_rl,32670,32780,32640,32780,2014-05-28 00:00:00,2014-05-28 12:00:00
1393-03-08,Thu,0,4340082,137203,price_dollar_rl,32780,32780,32620,32660,2014-05-29 00:00:00,2014-05-29 12:00:00
1393-03-09,Fri,0,4340119,137203,price_dollar_rl,32770,32800,32740,32790,2014-05-30 00:00:00,2014-05-30 12:00:00
1393-03-10,Sat,0,4340121,137203,price_dollar_rl,32760,32790,32720,32770,2014-05-31 00:00:00,2014-05-31 12:00:00
1393-03-11,Sun,0,4340160,137203,price_dollar_rl,32810,32830,32760,32770,2014-06-01 00:00:00,2014-06-01 12:00:00
1393-03-12,Mon,0,4340200,137203,price_dollar_rl,32820,32850,32790,32800,2014-06-02 00:00:00,2014-06-02 12:00:00
1393-03-13,Tue,0,4340239,137203,price_dollar_rl,32800,32840,32790,32810,2014-06-03 00:00:00,2014-06-03 12:00:00
1393-03-14,Wed,0,4340278,137203,price_dollar_rl,32830,32830,32810,32820,2014-06-04 00:00:00,2014-06-04 12:00:00
1393-03-15,Thu,0,4340278,137203,price_dollar_rl,32830,32830,32810,32820,2014-06-04 00:00:00,2014-06-04 12:00:00
1393-03-16,Fri,0,4340301,137203,price_dollar_rl,32830,32850,32830,32840,2014-06-06 00:00:00,2014-06-06 12:00:00
1393-03-17,Sat,0,4340303,137203,price_dollar_rl,32620,32850,32610,32840,2014-06-07 00:00:00,2014-06-07 12:00:00
1393-03-18,Sun,0,4340346,137203,price_dollar_rl,32450,32600,32350,32600,2014-06-08 00:00:00,2014-06-08 12:00:00
1393-03-19,Mon,0,4340381,137203,price_dollar_rl,32320,32460,32290,32430,2014-06-09 00:00:00,2014-06-09 12:00:00
1393-03-20,Tue,0,4340420,137203,price_dollar_rl,32400,32400,32060,32290,2014-06-10 00:00:00,2014-06-10 12:00:00
1393-03-21,Wed,0,4340446,137203,price_dollar_rl,32400,32500,32340,32410,2014-06-11 00:00:00,2014-06-11 12:00:00
1393-03-22,Thu,0,4340475,137203,price_dollar_rl,32450,32460,32410,32420,2014-06-12 00:00:00,2014-06-12 12:00:00
1393-03-23,Fri,0,4340497,137203,price_dollar_rl,32430,32440,32410,32440,2014-06-13 00:00:00,2014-06-13 12:00:00
1393-03-24,Sat,0,4340498,137203,price_dollar_rl,32190,32420,32180,32420,2014-06-14 00:00:00,2014-06-14 12:00:00
1393-03-25,Sun,0,4340526,137203,price_dollar_rl,32120,32230,32120,32160,2014-06-15 00:00:00,2014-06-15 12:00:00
1393-03-26,Mon,0,4340553,137203,price_dollar_rl,31790,32120,31790,32050,2014-06-16 00:00:00,2014-06-16 12:00:00
1393-03-27,Tue,0,4340582,137203,price_dollar_rl,32040,32110,31770,31780,2014-06-17 00:00:00,2014-06-17 12:00:00
1393-03-28,Wed,0,4340614,137203,price_dollar_rl,31930,32170,31900,32000,2014-06-18 00:00:00,2014-06-18 12:00:00
1393-03-29,Thu,0,4340645,137203,price_dollar_rl,32110,32190,31800,31980,2014-06-19 00:00:00,2014-06-19 12:00:00
1393-03-30,Fri,0,4340673,137203,price_dollar_rl,32290,32290,32010,32100,2014-06-20 00:00:00,2014-06-20 12:00:00
1393-03-31,Sat,0,4340675,137203,price_dollar_rl,32070,32340,32040,32330,2014-06-21 00:00:00,2014-06-21 12:00:00
1393-04-01,Sun,0,4340704,137203,price_dollar_rl,31920,32050,31790,32050,2014-06-22 00:00:00,2014-06-22 12:00:00
1393-04-02,Mon,0,4340735,137203,price_dollar_rl,31720,31920,31690,31880,2014-06-23 00:00:00,2014-06-23 12:00:00
1393-04-03,Tue,0,4340765,137203,price_dollar_rl,31670,31770,31600,31740,2014-06-24 00:00:00,2014-06-24 12:00:00
1393-04-04,Wed,0,4340796,137203,price_dollar_rl,31670,31730,31600,31650,2014-06-25 00:00:00,2014-06-25 12:00:00
1393-04-05,Thu,0,4340827,137203,price_dollar_rl,31650,31720,31620,31650,2014-06-26 00:00:00,2014-06-26 12:00:00
1393-04-06,Fri,0,4340857,137203,price_dollar_rl,31690,31700,31670,31670,2014-06-27 00:00:00,2014-06-27 12:00:00
1393-04-07,Sat,0,4340859,137203,price_dollar_rl,31390,31680,31390,31680,2014-06-28 00:00:00,2014-06-28 12:00:00
1393-04-08,Sun,0,4340874,137203,price_dollar_rl,31180,31380,31080,31380,2014-06-29 00:00:00,2014-06-29 12:00:00
1393-04-09,Mon,0,4340892,137203,price_dollar_rl,31140,31160,30900,31160,2014-06-30 00:00:00,2014-06-30 12:00:00
1393-04-10,Tue,0,4340910,137203,price_dollar_rl,31180,31230,30920,31160,2014-07-01 00:00:00,2014-07-01 12:00:00
1393-04-11,Wed,0,4340928,137203,price_dollar_rl,31330,31500,31110,31190,2014-07-02 00:00:00,2014-07-02 12:00:00
1393-04-12,Thu,0,4340946,137203,price_dollar_rl,31270,31480,31260,31360,2014-07-03 00:00:00,2014-07-03 12:00:00
1393-04-13,Fri,0,4340963,137203,price_dollar_rl,31260,31340,31200,31240,2014-07-04 00:00:00,2014-07-04 12:00:00
1393-04-14,Sat,0,4340964,137203,price_dollar_rl,30960,31290,30940,31250,2014-07-05 00:00:00,2014-07-05 12:00:00
1393-04-15,Sun,0,4340993,137203,price_dollar_rl,30950,31010,30770,30920,2014-07-06 00:00:00,2014-07-06 12:00:00
1393-04-16,Mon,0,4341023,137203,price_dollar_rl,31260,31310,30980,30990,2014-07-07 00:00:00,2014-07-07 12:00:00
1393-04-17,Tue,0,4341054,137203,price_dollar_rl,31180,31500,31140,31300,2014-07-08 00:00:00,2014-07-08 12:00:00
1393-04-18,Wed,0,4341085,137203,price_dollar_rl,31050,31270,30990,31190,2014-07-09 00:00:00,2014-07-09 12:00:00
1393-04-19,Thu,0,4341115,137203,price_dollar_rl,31020,31140,31000,31100,2014-07-10 00:00:00,2014-07-10 12:00:00
1393-04-20,Fri,0,4341143,137203,price_dollar_rl,31060,31110,31000,31000,2014-07-11 00:00:00,2014-07-11 12:00:00
1393-04-21,Sat,0,4341145,137203,price_dollar_rl,31220,31240,30970,31010,2014-07-12 00:00:00,2014-07-12 12:00:00
1393-04-22,Sun,0,4341175,137203,price_dollar_rl,31360,31420,31170,31200,2014-07-13 00:00:00,2014-07-13 12:00:00
1393-04-23,Mon,0,4341207,137203,price_dollar_rl,31230,31350,31220,31350,2014-07-14 00:00:00,2014-07-14 12:00:00
1393-04-24,Tue,0,4341237,137203,price_dollar_rl,31170,31230,31110,31200,2014-07-15 00:00:00,2014-07-15 12:00:00
1393-04-25,Wed,0,4341269,137203,price_dollar_rl,31360,31470,31170,31180,2014-07-16 00:00:00,2014-07-16 12:00:00
1393-04-26,Thu,0,4341303,137203,price_dollar_rl,31430,31430,31330,31390,2014-07-17 00:00:00,2014-07-17 12:00:00
1393-04-27,Fri,0,4341331,137203,price_dollar_rl,31560,31640,31430,31440,2014-07-18 00:00:00,2014-07-18 12:00:00
1393-04-28,Sat,0,4341334,137203,price_dollar_rl,31340,31580,31300,31580,2014-07-19 00:00:00,2014-07-19 12:00:00
1393-04-29,Sun,0,4341351,137203,price_dollar_rl,31310,31370,31210,31300,2014-07-20 00:00:00,2014-07-20 12:00:00
1393-04-30,Mon,0,4341382,137203,price_dollar_rl,31330,31370,31270,31280,2014-07-21 00:00:00,2014-07-21 12:00:00
1393-04-31,Tue,0,4341412,137203,price_dollar_rl,31330,31350,31270,31320,2014-07-22 00:00:00,2014-07-22 12:00:00
1393-05-01,Wed,0,4341474,137203,price_dollar_rl,31330,31360,31240,31280,2014-07-23 00:00:00,2014-07-23 12:00:00
1393-05-02,Thu,0,4341511,137203,price_dollar_rl,31390,31410,31320,31340,2014-07-24 00:00:00,2014-07-24 12:00:00
1393-05-03,Fri,0,4341543,137203,price_dollar_rl,31380,31390,31360,31370,2014-07-25 00:00:00,2014-07-25 12:00:00
1393-05-04,Sat,0,4341545,137203,price_dollar_rl,31390,31410,31350,31390,2014-07-26 00:00:00,2014-07-26 12:00:00
1393-05-05,Sun,0,4341575,137203,price_dollar_rl,31370,31410,31320,31380,2014-07-27 00:00:00,2014-07-27 12:00:00
1393-05-06,Mon,0,4341636,137203,price_dollar_rl,31290,31370,31250,31350,2014-07-28 00:00:00,2014-07-28 12:00:00
1393-05-07,Tue,0,4341713,137203,price_dollar_rl,31260,31310,31260,31310,2014-07-29 00:00:00,2014-07-29 12:00:00
1393-05-08,Wed,0,4341729,137203,price_dollar_rl,31240,31250,31230,31250,2014-07-30 00:00:00,2014-07-30 12:00:00
1393-05-09,Thu,0,4341753,137203,price_dollar_rl,31230,31250,31200,31250,2014-07-31 00:00:00,2014-07-31 12:00:00
1393-05-10,Fri,0,4341803,137203,price_dollar_rl,31290,31300,31200,31200,2014-08-02 00:00:00,2014-08-02 12:00:00
1393-05-11,Sat,0,4341803,137203,price_dollar_rl,31290,31300,31200,31200,2014-08-02 00:00:00,2014-08-02 12:00:00
1393-05-12,Sun,0,4341867,137203,price_dollar_rl,31400,31400,31290,31330,2014-08-03 00:00:00,2014-08-03 12:00:00
1393-05-13,Mon,0,4341929,137203,price_dollar_rl,31420,31490,31380,31390,2014-08-04 00:00:00,2014-08-04 12:00:00
1393-05-14,Tue,0,4341980,137203,price_dollar_rl,31400,31450,31370,31410,2014-08-05 00:00:00,2014-08-05 12:00:00
1393-05-15,Wed,0,4342053,137203,price_dollar_rl,31400,31410,31340,31380,2014-08-06 00:00:00,2014-08-06 12:00:00
1393-05-16,Thu,0,4342104,137203,price_dollar_rl,31320,31370,31320,31350,2014-08-07 00:00:00,2014-08-07 12:00:00
1393-05-17,Fri,0,4342140,137203,price_dollar_rl,31320,31350,31310,31310,2014-08-08 00:00:00,2014-08-08 12:00:00
1393-05-18,Sat,0,4342145,137203,price_dollar_rl,31300,31340,31260,31310,2014-08-09 00:00:00,2014-08-09 12:00:00
1393-05-19,Sun,0,4342184,137203,price_dollar_rl,31220,31300,31200,31290,2014-08-10 00:00:00,2014-08-10 12:00:00
1393-05-20,Mon,0,4342223,137203,price_dollar_rl,31250,31290,31170,31190,2014-08-11 00:00:00,2014-08-11 12:00:00
1393-05-21,Tue,0,4342264,137203,price_dollar_rl,31190,31280,31190,31260,2014-08-12 00:00:00,2014-08-12 12:00:00
1393-05-22,Wed,0,4342304,137203,price_dollar_rl,31270,31270,31200,31210,2014-08-13 00:00:00,2014-08-13 12:00:00
1393-05-23,Thu,0,4342345,137203,price_dollar_rl,31180,31230,31170,31230,2014-08-14 00:00:00,2014-08-14 12:00:00
1393-05-24,Fri,0,4342386,137203,price_dollar_rl,31190,31190,31170,31170,2014-08-15 00:00:00,2014-08-15 12:00:00
1393-05-25,Sat,0,4342392,137203,price_dollar_rl,31090,31200,31090,31180,2014-08-16 00:00:00,2014-08-16 12:00:00
1393-05-26,Sun,0,4342456,137203,price_dollar_rl,31020,31090,31000,31080,2014-08-17 00:00:00,2014-08-17 12:00:00
1393-05-27,Mon,0,4342495,137203,price_dollar_rl,31070,31070,30960,31010,2014-08-18 00:00:00,2014-08-18 12:00:00
1393-05-28,Tue,0,4342537,137203,price_dollar_rl,31050,31150,31030,31060,2014-08-19 00:00:00,2014-08-19 12:00:00
1393-05-29,Wed,0,4342576,137203,price_dollar_rl,30930,31090,30910,31040,2014-08-20 00:00:00,2014-08-20 12:00:00
1393-05-30,Thu,0,4342692,137203,price_dollar_rl,30920,30960,30900,30940,2014-08-21 00:00:00,2014-08-21 12:00:00
1393-05-31,Fri,0,4342727,137203,price_dollar_rl,30910,30920,30890,30910,2014-08-22 00:00:00,2014-08-22 12:00:00
1393-06-01,Sat,0,4342772,137203,price_dollar_rl,31210,31230,30910,30920,2014-08-23 00:00:00,2014-08-23 12:00:00
1393-06-02,Sun,0,4342810,137203,price_dollar_rl,31160,31330,31130,31190,2014-08-24 00:00:00,2014-08-24 12:00:00
1393-06-03,Mon,0,4342891,137203,price_dollar_rl,31330,31350,31120,31150,2014-08-25 00:00:00,2014-08-25 12:00:00
1393-06-04,Tue,0,4342970,137203,price_dollar_rl,31270,31330,31210,31310,2014-08-26 00:00:00,2014-08-26 12:00:00
1393-06-05,Wed,0,4343046,137203,price_dollar_rl,31300,31300,31220,31280,2014-08-27 00:00:00,2014-08-27 12:00:00
1393-06-06,Thu,0,4343118,137203,price_dollar_rl,31300,31330,31250,31310,2014-08-28 00:00:00,2014-08-28 12:00:00
1393-06-07,Fri,0,4343153,137203,price_dollar_rl,31420,31420,31300,31310,2014-08-29 00:00:00,2014-08-29 12:00:00
1393-06-08,Sat,0,4343203,137203,price_dollar_rl,31590,31680,31410,31410,2014-08-30 00:00:00,2014-08-30 12:00:00
1393-06-09,Sun,0,4343248,137203,price_dollar_rl,31500,31590,31480,31580,2014-08-31 00:00:00,2014-08-31 12:00:00
1393-06-10,Mon,0,4343324,137203,price_dollar_rl,31480,31500,31390,31470,2014-09-01 00:00:00,2014-09-01 12:00:00
1393-06-11,Tue,0,4343394,137203,price_dollar_rl,31730,31750,31470,31470,2014-09-02 00:00:00,2014-09-02 12:00:00
1393-06-12,Wed,0,4343469,137203,price_dollar_rl,31720,31860,31670,31750,2014-09-03 00:00:00,2014-09-03 12:00:00
1393-06-13,Thu,0,4343555,137203,price_dollar_rl,31810,31850,31650,31690,2014-09-04 00:00:00,2014-09-04 12:00:00
1393-06-14,Fri,0,4343598,137203,price_dollar_rl,31740,31850,31720,31830,2014-09-05 00:00:00,2014-09-05 12:00:00
1393-06-15,Sat,0,4343643,137203,price_dollar_rl,31570,31760,31540,31720,2014-09-06 00:00:00,2014-09-06 12:00:00
1393-06-16,Sun,0,4343679,137203,price_dollar_rl,31680,31690,31510,31550,2014-09-07 00:00:00,2014-09-07 12:00:00
1393-06-17,Mon,0,4343753,137203,price_dollar_rl,31980,31980,31670,31690,2014-09-08 00:00:00,2014-09-08 12:00:00
1393-06-18,Tue,0,4343827,137203,price_dollar_rl,31750,32030,31740,32020,2014-09-09 00:00:00,2014-09-09 12:00:00
1393-06-19,Wed,0,4343902,137203,price_dollar_rl,31790,31860,31680,31760,2014-09-10 00:00:00,2014-09-10 12:00:00
1393-06-20,Thu,0,4344010,137203,price_dollar_rl,31840,31860,31780,31800,2014-09-11 00:00:00,2014-09-11 12:00:00
1393-06-21,Fri,0,4344063,137203,price_dollar_rl,31860,31870,31830,31830,2014-09-12 00:00:00,2014-09-12 12:00:00
1393-06-22,Sat,0,4344088,137203,price_dollar_rl,31760,31940,31740,31870,2014-09-13 00:00:00,2014-09-13 12:00:00
1393-06-23,Sun,0,4344191,137203,price_dollar_rl,31910,31930,31730,31750,2014-09-14 00:00:00,2014-09-14 12:00:00
1393-06-24,Mon,0,4344264,137203,price_dollar_rl,31980,32010,31850,31920,2014-09-15 00:00:00,2014-09-15 12:00:00
1393-06-25,Tue,0,4344341,137203,price_dollar_rl,31920,32090,31870,32000,2014-09-16 00:00:00,2014-09-16 12:00:00
1393-06-26,Wed,0,4344385,137203,price_dollar_rl,32140,32180,31910,31930,2014-09-17 00:00:00,2014-09-17 12:00:00
1393-06-27,Thu,0,4344443,137203,price_dollar_rl,32010,32160,31960,32130,2014-09-18 00:00:00,2014-09-18 12:00:00
1393-06-28,Fri,0,4344475,137203,price_dollar_rl,31990,32010,31970,32000,2014-09-19 00:00:00,2014-09-19 12:00:00
1393-06-29,Sat,0,4344519,137203,price_dollar_rl,31780,32000,31780,31980,2014-09-20 00:00:00,2014-09-20 12:00:00
1393-06-30,Sun,0,4344564,137203,price_dollar_rl,31670,31830,31670,31790,2014-09-21 00:00:00,2014-09-21 12:00:00
1393-06-31,Mon,0,4344637,137203,price_dollar_rl,31710,31740,31650,31680,2014-09-22 00:00:00,2014-09-22 12:00:00
1393-07-01,Tue,0,4344704,137203,price_dollar_rl,31880,31930,31760,31770,2014-09-23 00:00:00,2014-09-23 12:00:00
1393-07-02,Wed,0,4344776,137203,price_dollar_rl,31940,32060,31900,31910,2014-09-24 00:00:00,2014-09-24 12:00:00
1393-07-03,Thu,0,4344854,137203,price_dollar_rl,32000,32020,31910,31910,2014-09-25 00:00:00,2014-09-25 12:00:00
1393-07-04,Fri,0,4344886,137203,price_dollar_rl,32000,32010,31940,32010,2014-09-26 00:00:00,2014-09-26 12:00:00
1393-07-05,Sat,0,4344938,137203,price_dollar_rl,32480,32480,32010,32010,2014-09-27 00:00:00,2014-09-27 12:00:00
1393-07-06,Sun,0,4344991,137203,price_dollar_rl,32640,32680,32460,32550,2014-09-28 00:00:00,2014-09-28 12:00:00
1393-07-07,Mon,0,4345064,137203,price_dollar_rl,32350,32610,32350,32610,2014-09-29 00:00:00,2014-09-29 12:00:00
1393-07-08,Tue,0,4345142,137203,price_dollar_rl,32410,32460,32230,32320,2014-09-30 00:00:00,2014-09-30 12:00:00
1393-07-09,Wed,0,4345216,137203,price_dollar_rl,32430,32570,32420,32470,2014-10-01 00:00:00,2014-10-01 12:00:00
1393-07-10,Thu,0,4345281,137203,price_dollar_rl,32400,32460,32310,32460,2014-10-02 00:00:00,2014-10-02 12:00:00
1393-07-11,Fri,0,4345335,137203,price_dollar_rl,32430,32440,32380,32390,2014-10-03 00:00:00,2014-10-03 12:00:00
1393-07-12,Sat,0,4345369,137203,price_dollar_rl,32410,32440,32350,32400,2014-10-04 00:00:00,2014-10-04 12:00:00
1393-07-13,Sun,0,4345416,137203,price_dollar_rl,32310,32400,32290,32400,2014-10-05 00:00:00,2014-10-05 12:00:00
1393-07-14,Mon,0,4345474,137203,price_dollar_rl,32310,32360,32250,32360,2014-10-06 00:00:00,2014-10-06 12:00:00
1393-07-15,Tue,0,4345557,137203,price_dollar_rl,32390,32450,32300,32300,2014-10-07 00:00:00,2014-10-07 12:00:00
1393-07-16,Wed,0,4345643,137203,price_dollar_rl,32370,32420,32350,32420,2014-10-08 00:00:00,2014-10-08 12:00:00
1393-07-17,Thu,0,4345736,137203,price_dollar_rl,32480,32510,32410,32410,2014-10-09 00:00:00,2014-10-09 12:00:00
1393-07-18,Fri,0,4345787,137203,price_dollar_rl,32500,32510,32470,32500,2014-10-10 00:00:00,2014-10-10 12:00:00
1393-07-19,Sat,0,4345850,137203,price_dollar_rl,32430,32610,32410,32560,2014-10-11 00:00:00,2014-10-11 12:00:00
1393-07-20,Sun,0,4345889,137203,price_dollar_rl,32500,32510,32390,32450,2014-10-12 00:00:00,2014-10-12 12:00:00
1393-07-21,Mon,0,4345934,137203,price_dollar_rl,32520,32530,32480,32510,2014-10-13 00:00:00,2014-10-13 12:00:00
1393-07-22,Tue,0,4346015,137203,price_dollar_rl,32530,32550,32400,32510,2014-10-14 00:00:00,2014-10-14 12:00:00
1393-07-23,Wed,0,4346103,137203,price_dollar_rl,32440,32570,32440,32550,2014-10-15 00:00:00,2014-10-15 12:00:00
1393-07-24,Thu,0,4346192,137203,price_dollar_rl,32500,32560,32440,32450,2014-10-16 00:00:00,2014-10-16 12:00:00
1393-07-25,Fri,0,4346243,137203,price_dollar_rl,32460,32510,32460,32470,2014-10-17 00:00:00,2014-10-17 12:00:00
1393-07-26,Sat,0,4346306,137203,price_dollar_rl,32380,32500,32350,32480,2014-10-18 00:00:00,2014-10-18 12:00:00
1393-07-27,Sun,0,4346341,137203,price_dollar_rl,32340,32390,32310,32370,2014-10-19 00:00:00,2014-10-19 12:00:00
1393-07-28,Mon,0,4346411,137203,price_dollar_rl,32190,32360,32180,32360,2014-10-20 00:00:00,2014-10-20 12:00:00
1393-07-29,Tue,0,4346505,137203,price_dollar_rl,32280,32300,32200,32240,2014-10-21 00:00:00,2014-10-21 12:00:00
1393-07-30,Wed,0,4346596,137203,price_dollar_rl,32220,32320,32220,32290,2014-10-22 00:00:00,2014-10-22 12:00:00
1393-08-01,Thu,0,4346695,137203,price_dollar_rl,32280,32280,32220,32250,2014-10-23 00:00:00,2014-10-23 12:00:00
1393-08-02,Fri,0,4346738,137203,price_dollar_rl,32270,32310,32260,32290,2014-10-24 00:00:00,2014-10-24 12:00:00
1393-08-03,Sat,0,4346785,137203,price_dollar_rl,32100,32270,32090,32260,2014-10-25 00:00:00,2014-10-25 12:00:00
1393-08-04,Sun,0,4346832,137203,price_dollar_rl,32170,32190,32080,32110,2014-10-26 00:00:00,2014-10-26 12:00:00
1393-08-05,Mon,0,4346901,137203,price_dollar_rl,32360,32370,32210,32220,2014-10-27 00:00:00,2014-10-27 12:00:00
1393-08-06,Tue,0,4346989,137203,price_dollar_rl,32450,32450,32280,32370,2014-10-28 00:00:00,2014-10-28 12:00:00
1393-08-07,Wed,0,4347076,137203,price_dollar_rl,32390,32430,32340,32420,2014-10-29 00:00:00,2014-10-29 12:00:00
1393-08-08,Thu,0,4347167,137203,price_dollar_rl,32450,32450,32360,32380,2014-10-30 00:00:00,2014-10-30 12:00:00
1393-08-09,Fri,0,4347218,137203,price_dollar_rl,32520,32530,32480,32480,2014-10-31 00:00:00,2014-10-31 12:00:00
1393-08-10,Sat,0,4347284,137203,price_dollar_rl,32460,32550,32460,32490,2014-11-01 00:00:00,2014-11-01 12:00:00
1393-08-11,Sun,0,4347320,137203,price_dollar_rl,32530,32540,32410,32480,2014-11-02 00:00:00,2014-11-02 12:00:00
